,part,oil,sensitive,pigmentation,wrinkle,hydration,file_name,class1,class2,class3,class1_area,class2_area,class3_area,total,total_area
651,1,1,0,-2,1,-2,00651NBC.jpg,0,0,0,0,0,0,0,0
652,0,1,0,1,-2,-2,00652NBC.jpg,0,0,0,0,0,0,0,0
653,0,1,1,1,-2,-2,00653NBC.jpg,0,1,0,0,899,0,0,0
654,3,-2,0,-2,0,2,00654NBC.jpg,0,0,0,0,0,0,0,0
655,3,-2,0,-2,0,1,00655NBC.jpg,0,0,0,0,0,0,0,0
656,2,2,0,0,2,-2,00656NBC.jpg,0,0,0,0,0,0,0,0
657,2,1,0,0,2,-2,00657NBC.jpg,0,0,0,0,0,0,0,0
658,0,2,0,0,-2,-2,00658NBC.jpg,0,0,1,0,0,440,0,0
659,0,1,0,0,-2,-2,00659NBC.jpg,0,0,0,0,0,0,0,0
660,1,2,1,-2,1,-2,00660NBC.jpg,1,0,2,598,0,861,3,1794
661,1,2,1,-2,1,-2,00661NBC.jpg,0,2,9,0,1041,4094,0,0
662,0,1,2,0,-2,-2,00662NBC.jpg,3,1,0,2559,2303,0,9,7677
663,0,2,2,0,-2,-2,00663NBC.jpg,0,3,1,0,3545,361,0,0
664,3,-2,1,-2,0,2,00664NBC.jpg,1,0,0,552,0,0,3,1656
665,3,-2,1,-2,0,3,00665NBC.jpg,0,1,0,0,754,0,0,0
666,2,2,1,0,1,-2,00666NBC.jpg,1,0,0,754,0,0,3,2262
667,2,2,1,0,1,-2,00667NBC.jpg,0,3,2,0,2068,377,0,0
668,0,1,1,1,-2,-2,00668NBC.jpg,2,0,0,1482,0,0,6,4446
669,0,1,1,1,-2,-2,00669NBC.jpg,0,0,4,0,0,1117,0,0
670,1,2,1,-2,1,-2,00670NBC.jpg,0,0,2,0,0,420,0,0
671,1,2,1,-2,1,-2,00671NBC.jpg,2,0,7,1598,0,1635,6,4794
672,0,1,2,0,-2,-2,00672NBC.jpg,2,1,2,2383,2208,760,6,7149
673,0,2,2,0,-2,-2,00673NBC.jpg,0,2,2,0,2352,431,0,0
674,3,-2,1,-2,0,2,00674NBC.jpg,2,0,1,1605,0,132,6,4815
675,3,-2,1,-2,0,3,00675NBC.jpg,0,1,1,0,1085,143,0,0
676,2,2,1,0,1,-2,00676NBC.jpg,2,0,0,1956,0,0,6,5868
677,2,2,1,0,1,-2,00677NBC.jpg,0,3,0,0,2604,0,0,0
678,0,1,1,1,-2,-2,00678NBC.jpg,2,0,2,1769,0,598,6,5307
679,0,1,1,1,-2,-2,00679NBC.jpg,0,0,1,0,0,224,0,0
680,1,2,1,-2,1,-2,00680NBC.jpg,0,0,2,0,0,516,0,0
681,1,2,1,-2,1,-2,00681NBC.jpg,0,0,3,0,0,731,0,0
682,0,2,0,0,-2,-2,00682NBC.jpg,0,0,0,0,0,0,0,0
683,0,2,0,0,-2,-2,00683NBC.jpg,0,0,0,0,0,0,0,0
684,3,-2,0,-2,1,2,00684NBC.jpg,0,0,0,0,0,0,0,0
685,3,-2,0,-2,0,2,00685NBC.jpg,0,0,0,0,0,0,0,0
686,2,2,0,0,1,-2,00686NBC.jpg,0,0,2,0,0,339,0,0
687,2,2,1,0,1,-2,00687NBC.jpg,0,0,0,0,0,0,0,0
688,0,2,0,0,-2,-2,00688NBC.jpg,0,0,0,0,0,0,0,0
689,0,2,1,0,-2,-2,00689NBC.jpg,0,0,1,0,0,272,0,0
690,1,2,1,-2,1,-2,00690NBC.jpg,0,0,3,0,0,1723,0,0
691,1,2,1,-2,1,-2,00691NBC.jpg,0,0,3,0,0,955,0,0
692,0,2,0,0,-2,-2,00692NBC.jpg,0,0,0,0,0,0,0,0
693,0,2,0,0,-2,-2,00693NBC.jpg,0,0,1,0,0,272,0,0
694,3,-2,0,-2,1,2,00694NBC.jpg,0,0,0,0,0,0,0,0
695,3,-2,0,-2,0,2,00695NBC.jpg,0,0,0,0,0,0,0,0
696,2,2,0,0,1,-2,00696NBC.jpg,0,0,0,0,0,0,0,0
697,2,2,1,0,1,-2,00697NBC.jpg,0,0,0,0,0,0,0,0
698,0,2,0,0,-2,-2,00698NBC.jpg,0,0,0,0,0,0,0,0
699,0,2,1,0,-2,-2,00699NBC.jpg,0,0,0,0,0,0,0,0
700,1,1,0,-2,1,-2,00700NBC.jpg,1,0,1,484,0,324,3,1452
701,1,1,0,-2,1,-2,00701NBC.jpg,0,0,1,0,0,342,0,0
702,0,1,1,2,-2,-2,00702NBC.jpg,1,0,0,1330,0,0,3,3990
703,0,1,0,2,-2,-2,00703NBC.jpg,0,0,1,0,0,441,0,0
704,3,-2,1,-2,0,1,00704NBC.jpg,1,0,1,576,0,240,3,1728
705,3,-2,0,-2,1,1,00705NBC.jpg,0,0,0,0,0,0,0,0
706,2,1,1,2,2,-2,00706NBC.jpg,1,0,0,480,0,0,3,1440
707,2,1,0,2,2,-2,00707NBC.jpg,0,0,0,0,0,0,0,0
708,0,1,0,2,-2,-2,00708NBC.jpg,0,0,0,0,0,0,0,0
709,0,1,0,2,-2,-2,00709NBC.jpg,0,0,1,0,0,289,0,0
710,1,1,0,-2,1,-2,00710NBC.jpg,1,0,1,506,0,240,3,1518
711,1,1,0,-2,1,-2,00711NBC.jpg,0,0,0,0,0,0,0,0
712,0,1,1,2,-2,-2,00712NBC.jpg,1,0,1,1677,0,418,3,5031
713,0,1,0,2,-2,-2,00713NBC.jpg,0,0,1,0,0,400,0,0
714,3,-2,1,-2,0,1,00714NBC.jpg,1,0,0,600,0,0,3,1800
715,3,-2,0,-2,1,1,00715NBC.jpg,0,0,1,0,0,156,0,0
716,2,1,1,2,2,-2,00716NBC.jpg,1,0,0,399,0,0,3,1197
717,2,1,0,2,2,-2,00717NBC.jpg,0,0,0,0,0,0,0,0
718,0,1,0,2,-2,-2,00718NBC.jpg,0,0,0,0,0,0,0,0
719,0,1,0,2,-2,-2,00719NBC.jpg,0,0,2,0,0,734,0,0
720,1,2,1,-2,0,-2,00720NBC.jpg,0,0,7,0,0,1335,0,0
721,1,1,1,-2,0,-2,00721NBC.jpg,2,0,4,1281,0,944,6,3843
722,0,2,1,1,-2,-2,00722NBC.jpg,1,0,0,550,0,0,3,1650
723,0,2,1,1,-2,-2,00723NBC.jpg,2,0,0,1055,0,0,6,3165
724,3,-2,1,-2,0,2,00724NBC.jpg,2,0,0,778,0,0,6,2334
725,3,-2,1,-2,0,0,00725NBC.jpg,2,0,0,614,0,0,6,1842
726,2,2,1,1,1,-2,00726NBC.jpg,0,0,8,0,0,1986,0,0
727,2,1,1,1,1,-2,00727NBC.jpg,0,1,3,0,484,1000,0,0
728,0,3,1,1,-2,-2,00728NBC.jpg,1,0,4,702,0,1388,3,2106
729,0,2,1,1,-2,-2,00729NBC.jpg,0,0,5,0,0,1499,0,0
730,1,2,1,-2,0,-2,00730NBC.jpg,0,0,5,0,0,1371,0,0
731,1,1,1,-2,0,-2,00731NBC.jpg,2,0,4,1075,0,728,6,3225
732,0,2,1,1,-2,-2,00732NBC.jpg,1,0,4,648,0,947,3,1944
733,0,2,1,1,-2,-2,00733NBC.jpg,2,1,0,1456,342,0,6,4368
734,3,-2,1,-2,0,2,00734NBC.jpg,2,0,0,1257,0,0,6,3771
735,3,-2,1,-2,0,0,00735NBC.jpg,1,0,1,400,0,342,3,1200
736,2,2,1,1,1,-2,00736NBC.jpg,0,0,8,0,0,2163,0,0
737,2,1,1,1,1,-2,00737NBC.jpg,0,0,5,0,0,1074,0,0
738,0,3,1,1,-2,-2,00738NBC.jpg,2,0,4,1430,0,1603,6,4290
739,0,2,1,1,-2,-2,00739NBC.jpg,3,1,1,2348,756,255,9,7044
740,1,1,1,-2,1,-2,00740NBC.jpg,0,1,2,0,600,801,0,0
741,1,2,1,-2,1,-2,00741NBC.jpg,2,0,2,759,0,496,6,2277
742,0,1,1,2,-2,-2,00742NBC.jpg,3,0,2,3169,0,594,9,9507
743,0,1,2,2,-2,-2,00743NBC.jpg,2,0,14,4898,0,4429,6,14694
744,3,-2,1,-2,2,2,00744NBC.jpg,1,0,2,783,0,406,3,2349
745,3,-2,2,-2,2,2,00745NBC.jpg,2,0,5,1074,0,982,6,3222
746,2,1,1,2,2,-2,00746NBC.jpg,1,0,2,729,0,466,3,2187
747,2,2,2,2,2,-2,00747NBC.jpg,1,0,7,729,0,1324,3,2187
748,0,1,1,2,-2,-2,00748NBC.jpg,3,0,2,2543,0,682,9,7629
749,0,1,2,2,-2,-2,00749NBC.jpg,3,0,8,2612,0,3383,9,7836
750,1,1,1,-2,1,-2,00750NBC.jpg,0,2,1,0,1012,289,0,0
751,1,2,1,-2,1,-2,00751NBC.jpg,0,0,4,0,0,1373,0,0
752,0,1,1,1,-2,-2,00752NBC.jpg,3,0,2,2212,0,1058,9,6636
753,0,2,2,1,-2,-2,00753NBC.jpg,2,0,9,1587,0,3664,6,4761
754,3,-2,1,-2,2,2,00754NBC.jpg,1,0,1,529,0,255,3,1587
755,3,-2,1,-2,2,2,00755NBC.jpg,1,0,2,729,0,380,3,2187
756,2,1,1,1,2,-2,00756NBC.jpg,1,0,2,600,0,631,3,1800
757,2,2,2,1,2,-2,00757NBC.jpg,1,0,3,841,0,939,3,2523
758,0,1,1,1,-2,-2,00758NBC.jpg,3,0,0,5761,0,0,9,17283
759,0,1,2,1,-2,-2,00759NBC.jpg,2,0,14,2856,0,6270,6,8568
760,1,1,0,-2,2,-2,00760NBC.jpg,0,0,0,0,0,0,0,0
761,1,1,1,-2,2,-2,00761NBC.jpg,0,0,4,0,0,1767,0,0
762,0,1,0,3,-2,-2,00762NBC.jpg,0,0,0,0,0,0,0,0
763,0,1,0,3,-2,-2,00763NBC.jpg,0,0,0,0,0,0,0,0
764,3,-2,0,-2,3,3,00764NBC.jpg,0,0,0,0,0,0,0,0
765,3,-2,0,-2,3,2,00765NBC.jpg,0,0,0,0,0,0,0,0
766,2,1,0,4,4,-2,00766NBC.jpg,0,0,0,0,0,0,0,0
767,2,0,0,4,4,-2,00767NBC.jpg,0,0,0,0,0,0,0,0
768,0,1,0,4,-2,-2,00768NBC.jpg,0,0,0,0,0,0,0,0
769,0,1,0,4,-2,-2,00769NBC.jpg,0,0,0,0,0,0,0,0
770,1,1,0,-2,2,-2,00770NBC.jpg,0,0,1,0,0,378,0,0
771,1,1,1,-2,2,-2,00771NBC.jpg,0,0,3,0,0,1006,0,0
772,0,1,0,3,-2,-2,00772NBC.jpg,0,0,0,0,0,0,0,0
773,0,1,0,3,-2,-2,00773NBC.jpg,0,0,0,0,0,0,0,0
774,3,-2,0,-2,3,3,00774NBC.jpg,0,0,0,0,0,0,0,0
775,3,-2,0,-2,3,2,00775NBC.jpg,0,0,0,0,0,0,0,0
776,2,1,0,4,4,-2,00776NBC.jpg,0,0,0,0,0,0,0,0
777,2,0,0,4,4,-2,00777NBC.jpg,0,0,0,0,0,0,0,0
778,0,1,0,4,-2,-2,00778NBC.jpg,0,0,0,0,0,0,0,0
779,0,1,0,4,-2,-2,00779NBC.jpg,0,0,0,0,0,0,0,0
780,1,0,0,-2,0,-2,00780NBC.jpg,0,0,0,0,0,0,0,0
781,1,2,0,-2,0,-2,00781NBC.jpg,0,0,1,0,0,720,0,0
782,0,2,0,0,-2,-2,00782NBC.jpg,0,0,0,0,0,0,0,0
783,0,2,1,0,-2,-2,00783NBC.jpg,0,0,0,0,0,0,0,0
784,3,-2,0,-2,0,1,00784NBC.jpg,0,0,0,0,0,0,0,0
785,3,-2,0,-2,0,1,00785NBC.jpg,0,0,0,0,0,0,0,0
786,2,1,0,0,0,-2,00786NBC.jpg,0,0,0,0,0,0,0,0
787,2,2,0,0,0,-2,00787NBC.jpg,0,0,1,0,0,400,0,0
788,0,1,1,0,-2,-2,00788NBC.jpg,0,0,0,0,0,0,0,0
789,0,2,1,1,-2,-2,00789NBC.jpg,1,0,0,528,0,0,3,1584
790,1,0,0,-2,0,-2,00790NBC.jpg,0,0,0,0,0,0,0,0
791,1,2,0,-2,0,-2,00791NBC.jpg,0,0,1,0,0,288,0,0
792,0,2,0,0,-2,-2,00792NBC.jpg,0,0,0,0,0,0,0,0
793,0,2,1,1,-2,-2,00793NBC.jpg,1,0,0,506,0,0,3,1518
794,3,-2,0,-2,0,1,00794NBC.jpg,1,0,0,340,0,0,3,1020
795,3,-2,0,-2,0,1,00795NBC.jpg,0,0,0,0,0,0,0,0
796,2,1,0,0,0,-2,00796NBC.jpg,0,0,0,0,0,0,0,0
797,2,2,0,0,0,-2,00797NBC.jpg,0,0,0,0,0,0,0,0
798,0,2,1,0,-2,-2,00798NBC.jpg,0,0,0,0,0,0,0,0
799,0,2,1,0,-2,-2,00799NBC.jpg,0,0,0,0,0,0,0,0
800,1,2,0,-2,0,-2,00800NBC.jpg,0,0,3,0,0,985,0,0
801,1,1,0,-2,0,-2,00801NBC.jpg,1,0,3,156,0,917,3,468
802,0,2,0,1,-2,-2,00802NBC.jpg,1,0,1,840,0,340,3,2520
803,0,1,1,1,-2,-2,00803NBC.jpg,2,0,0,2232,0,0,6,6696
804,3,-2,1,-2,1,1,00804NBC.jpg,2,0,0,1539,0,0,6,4617
805,3,-2,1,-2,1,1,00805NBC.jpg,3,0,0,2955,0,0,9,8865
806,2,2,0,1,2,-2,00806NBC.jpg,1,0,1,528,0,460,3,1584
807,2,1,0,1,2,-2,00807NBC.jpg,1,0,0,460,0,0,3,1380
808,0,2,1,2,-2,-2,00808NBC.jpg,3,0,1,2980,0,648,9,8940
809,0,1,1,2,-2,-2,00809NBC.jpg,3,0,6,3996,0,3421,9,11988
810,1,2,0,-2,0,-2,00810NBC.jpg,1,0,5,342,0,1482,3,1026
811,1,1,0,-2,0,-2,00811NBC.jpg,1,0,1,340,0,255,3,1020
812,0,2,1,2,-2,-2,00812NBC.jpg,2,0,5,2049,0,2844,6,6147
813,0,1,1,2,-2,-2,00813NBC.jpg,1,0,4,1927,0,1915,3,5781
814,3,-2,1,-2,1,1,00814NBC.jpg,2,0,1,1925,0,462,6,5775
815,3,-2,1,-2,1,1,00815NBC.jpg,2,0,0,1982,0,0,6,5946
816,2,2,0,2,2,-2,00816NBC.jpg,0,0,2,0,0,916,0,0
817,2,1,0,1,2,-2,00817NBC.jpg,0,0,2,0,0,961,0,0
818,0,2,0,2,-2,-2,00818NBC.jpg,1,0,7,1156,0,3017,3,3468
819,0,1,1,1,-2,-2,00819NBC.jpg,1,0,0,1840,0,0,3,5520
820,1,2,1,-2,1,-2,00820NBC.jpg,0,0,10,0,0,3473,0,0
821,1,2,1,-2,1,-2,00821NBC.jpg,0,0,7,0,0,1965,0,0
822,0,3,2,2,-2,-2,00822NBC.jpg,0,0,18,0,0,8056,0,0
823,0,1,1,2,-2,-2,00823NBC.jpg,1,0,8,378,0,3478,3,1134
824,3,-2,0,-2,0,1,00824NBC.jpg,0,0,0,0,0,0,0,0
825,3,-2,0,-2,0,0,00825NBC.jpg,1,0,1,144,0,256,3,432
826,2,2,1,1,1,-2,00826NBC.jpg,1,0,11,650,0,3195,3,1950
827,2,1,1,1,1,-2,00827NBC.jpg,1,1,7,420,1080,2637,3,1260
828,0,2,1,2,-2,-2,00828NBC.jpg,1,0,4,550,0,2040,3,1650
829,0,1,1,2,-2,-2,00829NBC.jpg,0,1,5,0,2162,2778,0,0
830,1,2,1,-2,1,-2,00830NBC.jpg,0,0,22,0,0,8891,0,0
831,1,2,1,-2,1,-2,00831NBC.jpg,0,0,6,0,0,2687,0,0
832,0,2,1,1,-2,-2,00832NBC.jpg,0,0,9,0,0,6203,0,0
833,0,1,1,2,-2,-2,00833NBC.jpg,0,1,0,0,1755,0,0,0
834,3,-2,0,-2,0,1,00834NBC.jpg,0,0,1,0,0,360,0,0
835,3,-2,0,-2,0,0,00835NBC.jpg,1,0,0,272,0,0,3,816
836,2,2,1,1,1,-2,00836NBC.jpg,0,0,18,0,0,5556,0,0
837,2,1,1,1,1,-2,00837NBC.jpg,0,0,13,0,0,4946,0,0
838,0,3,2,1,-2,-2,00838NBC.jpg,0,0,12,0,0,7016,0,0
839,0,1,1,1,-2,-2,00839NBC.jpg,1,0,5,575,0,3681,3,1725
840,1,1,1,-2,2,-2,00840NBC.jpg,1,0,0,1156,0,0,3,3468
841,1,2,1,-2,2,-2,00841NBC.jpg,0,0,0,0,0,0,0,0
842,0,0,2,1,-2,-2,00842NBC.jpg,0,0,0,0,0,0,0,0
843,0,1,2,1,-2,-2,00843NBC.jpg,0,0,0,0,0,0,0,0
844,3,-2,0,-2,3,4,00844NBC.jpg,1,0,0,1020,0,0,3,3060
845,3,-2,2,-2,3,3,00845NBC.jpg,0,0,0,0,0,0,0,0
846,2,1,2,1,4,-2,00846NBC.jpg,0,0,0,0,0,0,0,0
847,2,2,2,1,4,-2,00847NBC.jpg,0,0,1,0,0,440,0,0
848,0,1,2,1,-2,-2,00848NBC.jpg,0,1,1,0,1710,600,0,0
849,0,2,1,1,-2,-2,00849NBC.jpg,0,0,0,0,0,0,0,0
850,1,1,1,-2,2,-2,00850NBC.jpg,1,0,0,1365,0,0,3,4095
851,1,2,1,-2,2,-2,00851NBC.jpg,1,0,4,1443,0,1502,3,4329
852,0,0,2,1,-2,-2,00852NBC.jpg,0,0,0,0,0,0,0,0
853,0,1,2,1,-2,-2,00853NBC.jpg,0,0,0,0,0,0,0,0
854,3,-2,0,-2,3,4,00854NBC.jpg,0,1,0,0,1140,0,0,0
855,3,-2,2,-2,3,3,00855NBC.jpg,0,0,8,0,0,2581,0,0
856,2,1,2,1,4,-2,00856NBC.jpg,0,0,1,0,0,272,0,0
857,2,2,2,1,4,-2,00857NBC.jpg,0,0,3,0,0,1368,0,0
858,0,1,2,1,-2,-2,00858NBC.jpg,0,1,3,0,2112,1608,0,0
859,0,2,1,1,-2,-2,00859NBC.jpg,0,0,3,0,0,1146,0,0
860,1,2,0,-2,1,-2,00860NBC.jpg,1,0,0,748,0,0,3,2244
861,1,2,1,-2,1,-2,00861NBC.jpg,1,0,1,960,0,289,3,2880
862,0,2,2,0,-2,-2,00862NBC.jpg,2,2,5,3989,5245,3273,6,11967
863,0,2,1,0,-2,-2,00863NBC.jpg,1,0,6,1400,0,4495,3,4200
864,3,-2,1,-2,2,0,00864NBC.jpg,0,0,2,0,0,723,0,0
865,3,-2,1,-2,1,1,00865NBC.jpg,1,0,3,810,0,1125,3,2430
866,2,2,1,0,1,-2,00866NBC.jpg,1,0,5,1840,0,1879,3,5520
867,2,2,1,0,1,-2,00867NBC.jpg,1,0,2,1558,0,924,3,4674
868,0,2,1,0,-2,-2,00868NBC.jpg,3,1,5,3172,598,2417,9,9516
869,0,2,1,0,-2,-2,00869NBC.jpg,1,0,3,1806,0,1715,3,5418
870,1,2,0,-2,1,-2,00870NBC.jpg,1,0,0,1120,0,0,3,3360
871,1,2,1,-2,1,-2,00871NBC.jpg,2,0,6,1094,0,1844,6,3282
872,0,2,2,0,-2,-2,00872NBC.jpg,2,2,6,4031,4258,2952,6,12093
873,0,2,1,0,-2,-2,00873NBC.jpg,1,0,10,1599,0,4620,3,4797
874,3,-2,1,-2,2,0,00874NBC.jpg,2,0,2,2170,0,850,6,6510
875,3,-2,1,-2,1,1,00875NBC.jpg,1,0,2,780,0,880,3,2340
876,2,2,1,0,1,-2,00876NBC.jpg,2,0,4,2454,0,1162,6,7362
877,2,2,1,0,1,-2,00877NBC.jpg,1,0,2,1521,0,822,3,4563
878,0,2,1,0,-2,-2,00878NBC.jpg,1,0,5,2250,0,2229,3,6750
879,0,2,1,0,-2,-2,00879NBC.jpg,1,0,3,1216,0,1523,3,3648
880,1,1,0,-2,0,-2,00880NBC.jpg,0,0,4,0,0,1187,0,0
881,1,1,0,-2,0,-2,00881NBC.jpg,0,0,0,0,0,0,0,0
882,0,1,0,2,-2,-2,00882NBC.jpg,0,0,2,0,0,1079,0,0
883,0,0,0,2,-2,-2,00883NBC.jpg,2,0,2,2775,0,1042,6,8325
884,3,-2,0,-2,0,1,00884NBC.jpg,0,0,2,0,0,741,0,0
885,3,-2,0,-2,0,3,00885NBC.jpg,1,0,1,1120,0,342,3,3360
886,2,2,0,2,1,-2,00886NBC.jpg,0,0,1,0,0,306,0,0
887,2,1,0,2,1,-2,00887NBC.jpg,1,0,1,650,0,400,3,1950
888,0,1,1,2,-2,-2,00888NBC.jpg,0,0,3,0,0,1131,0,0
889,0,0,1,2,-2,-2,00889NBC.jpg,0,0,3,0,0,1546,0,0
890,1,1,0,-2,0,-2,00890NBC.jpg,0,0,4,0,0,1449,0,0
891,1,1,0,-2,0,-2,00891NBC.jpg,0,0,1,0,0,340,0,0
892,0,1,1,2,-2,-2,00892NBC.jpg,0,0,2,0,0,1266,0,0
893,0,0,0,2,-2,-2,00893NBC.jpg,0,0,0,0,0,0,0,0
894,3,-2,0,-2,0,1,00894NBC.jpg,0,0,1,0,0,323,0,0
895,3,-2,0,-2,0,3,00895NBC.jpg,1,0,1,600,0,324,3,1800
896,2,2,0,2,1,-2,00896NBC.jpg,0,0,2,0,0,592,0,0
897,2,1,0,2,1,-2,00897NBC.jpg,1,0,1,676,0,306,3,2028
898,0,1,0,2,-2,-2,00898NBC.jpg,0,0,7,0,0,3637,0,0
899,0,0,0,2,-2,-2,00899NBC.jpg,2,0,2,2208,0,1044,6,6624
900,1,1,0,-2,0,-2,00900NBC.jpg,0,0,0,0,0,0,0,0
901,1,1,0,-2,0,-2,00901NBC.jpg,0,0,0,0,0,0,0,0
902,0,1,1,0,-2,-2,00902NBC.jpg,1,0,0,576,0,0,3,1728
903,0,2,1,0,-2,-2,00903NBC.jpg,2,0,0,946,0,0,6,2838
904,3,-2,1,-2,0,3,00904NBC.jpg,0,0,0,0,0,0,0,0
905,3,-2,1,-2,0,4,00905NBC.jpg,2,0,0,1000,0,0,6,3000
906,2,1,0,0,1,-2,00906NBC.jpg,0,0,0,0,0,0,0,0
907,2,2,1,0,1,-2,00907NBC.jpg,0,0,3,0,0,509,0,0
908,0,1,1,1,-2,-2,00908NBC.jpg,2,0,4,817,0,1388,6,2451
909,0,2,1,1,-2,-2,00909NBC.jpg,4,0,4,2453,0,1465,12,7359
910,1,1,0,-2,0,-2,00910NBC.jpg,0,0,0,0,0,0,0,0
911,1,1,0,-2,0,-2,00911NBC.jpg,0,0,0,0,0,0,0,0
912,0,1,1,0,-2,-2,00912NBC.jpg,1,0,0,675,0,0,3,2025
913,0,2,1,0,-2,-2,00913NBC.jpg,1,0,0,598,0,0,3,1794
914,3,-2,1,-2,0,3,00914NBC.jpg,2,0,0,1161,0,0,6,3483
915,3,-2,1,-2,0,4,00915NBC.jpg,2,0,0,1259,0,0,6,3777
916,2,1,0,0,1,-2,00916NBC.jpg,0,0,0,0,0,0,0,0
917,2,2,0,0,1,-2,00917NBC.jpg,0,0,1,0,0,210,0,0
918,0,1,1,1,-2,-2,00918NBC.jpg,2,0,1,1781,0,420,6,5343
919,0,2,1,1,-2,-2,00919NBC.jpg,3,0,3,2335,0,920,9,7005
920,1,2,0,-2,0,-2,00920NBC.jpg,0,0,1,0,0,210,0,0
921,1,2,0,-2,0,-2,00921NBC.jpg,0,0,1,0,0,182,0,0
922,0,2,1,0,-2,-2,00922NBC.jpg,0,0,4,0,0,901,0,0
923,0,2,2,0,-2,-2,00923NBC.jpg,2,1,7,2479,1722,1585,6,7437
924,3,-2,0,-2,0,1,00924NBC.jpg,1,0,1,713,0,196,3,2139
925,3,-2,0,-2,0,2,00925NBC.jpg,1,0,0,224,0,0,3,672
926,2,2,1,0,1,-2,00926NBC.jpg,1,0,6,884,0,1146,3,2652
927,2,2,2,0,1,-2,00927NBC.jpg,0,1,13,0,957,2000,0,0
928,0,2,1,0,-2,-2,00928NBC.jpg,1,0,14,1088,0,3186,3,3264
929,0,2,2,0,-2,-2,00929NBC.jpg,4,0,13,3892,0,3755,12,11676
930,1,2,0,-2,0,-2,00930NBC.jpg,0,0,4,0,0,747,0,0
931,1,2,0,-2,0,-2,00931NBC.jpg,0,0,4,0,0,638,0,0
932,0,2,1,0,-2,-2,00932NBC.jpg,0,0,10,0,0,2349,0,0
933,0,2,2,0,-2,-2,00933NBC.jpg,1,1,6,896,1520,1411,3,2688
934,3,-2,0,-2,0,1,00934NBC.jpg,1,0,1,884,0,144,3,2652
935,3,-2,0,-2,0,2,00935NBC.jpg,0,0,1,0,0,143,0,0
936,2,2,1,0,1,-2,00936NBC.jpg,1,0,18,957,0,3472,3,2871
937,2,2,2,0,1,-2,00937NBC.jpg,0,1,7,0,1054,1280,0,0
938,0,2,1,0,-2,-2,00938NBC.jpg,1,0,8,990,0,2377,3,2970
939,0,2,2,0,-2,-2,00939NBC.jpg,4,0,10,2988,0,3281,12,8964
940,1,3,1,-2,0,-2,00940NBC.jpg,0,0,9,0,0,2815,0,0
941,1,2,2,-2,1,-2,00941NBC.jpg,0,2,3,0,1182,1158,0,0
942,0,3,1,1,-2,-2,00942NBC.jpg,0,0,0,0,0,0,0,0
943,0,1,1,1,-2,-2,00943NBC.jpg,2,0,0,1139,0,0,6,3417
944,3,-2,0,-2,0,2,00944NBC.jpg,0,0,0,0,0,0,0,0
945,3,-2,0,-2,0,1,00945NBC.jpg,0,0,0,0,0,0,0,0
946,2,3,1,1,1,-2,00946NBC.jpg,0,0,1,0,0,399,0,0
947,2,1,1,1,1,-2,00947NBC.jpg,0,0,0,0,0,0,0,0
948,0,3,0,1,-2,-2,00948NBC.jpg,0,0,1,0,0,323,0,0
949,0,1,0,1,-2,-2,00949NBC.jpg,0,0,1,0,0,323,0,0
950,1,3,1,-2,0,-2,00950NBC.jpg,0,0,12,0,0,4567,0,0
951,1,2,2,-2,1,-2,00951NBC.jpg,0,3,5,0,1499,1837,0,0
952,0,3,1,1,-2,-2,00952NBC.jpg,2,0,0,1620,0,0,6,4860
953,0,1,1,1,-2,-2,00953NBC.jpg,2,0,0,1522,0,0,6,4566
954,3,-2,0,-2,0,2,00954NBC.jpg,0,0,0,0,0,0,0,0
955,3,-2,0,-2,0,1,00955NBC.jpg,0,0,0,0,0,0,0,0
956,2,3,1,1,1,-2,00956NBC.jpg,1,0,1,837,0,255,3,2511
957,2,1,1,1,1,-2,00957NBC.jpg,0,0,0,0,0,0,0,0
958,0,3,0,1,-2,-2,00958NBC.jpg,0,0,0,0,0,0,0,0
959,0,1,0,1,-2,-2,00959NBC.jpg,0,0,1,0,0,441,0,0
960,1,1,1,-2,0,-2,00960NBC.jpg,2,0,0,1011,0,0,6,3033
961,1,1,1,-2,0,-2,00961NBC.jpg,2,0,2,944,0,855,6,2832
962,0,0,3,1,-2,-2,00962NBC.jpg,3,1,1,4888,4898,624,9,14664
963,0,1,2,1,-2,-2,00963NBC.jpg,4,0,1,4718,0,700,12,14154
964,3,-2,2,-2,1,2,00964NBC.jpg,3,0,0,2676,0,0,9,8028
965,3,-2,0,-2,1,2,00965NBC.jpg,0,0,0,0,0,0,0,0
966,2,1,1,1,0,-2,00966NBC.jpg,4,0,0,2843,0,0,12,8529
967,2,1,1,1,1,-2,00967NBC.jpg,1,0,0,690,0,0,3,2070
968,0,1,2,0,-2,-2,00968NBC.jpg,5,0,0,4337,0,0,15,13011
969,0,1,1,0,-2,-2,00969NBC.jpg,2,0,0,1273,0,0,6,3819
970,1,1,1,-2,0,-2,00970NBC.jpg,1,0,1,529,0,378,3,1587
971,1,1,1,-2,0,-2,00971NBC.jpg,1,0,3,528,0,1026,3,1584
972,0,0,3,1,-2,-2,00972NBC.jpg,3,1,1,4819,5607,598,9,14457
973,0,1,2,1,-2,-2,00973NBC.jpg,3,0,2,3617,0,1506,9,10851
974,3,-2,2,-2,1,2,00974NBC.jpg,1,0,0,783,0,0,3,2349
975,3,-2,0,-2,1,2,00975NBC.jpg,1,0,0,783,0,0,3,2349
